,month,airport,mean_precip_monthly,mean_snow_monthly,mean_wind_monthly,mean_cloud_monthly
944,8,DTW,0.0,0,1.0,3
945,8,ECP,0.0,0,3.0,2
946,8,EGE,0.0,0,3.0,2
947,8,EUG,0.0,0,0.0,3
948,8,EWR,0.0,0,1.0,2
949,8,FAR,1.0,0,3.0,3
950,8,FCA,0.0,0,0.0,0
951,8,FLL,1.0,0,2.0,1
952,8,FSD,0.0,0,1.0,3
953,8,GEG,0.0,0,1.0,3
954,8,GJT,0.0,0,3.0,0
955,8,GSP,0.0,0,2.0,0
956,8,HNL,0.0,0,1.0,1
957,8,HSV,0.0,0,0.0,1
958,8,IAD,0.0,0,0.0,1
959,8,IAH,0.0,0,1.0,2
960,8,ILM,0.0,0,0.0,2
961,8,IND,1.0,0,0.0,2
962,8,JAC,0.0,0,3.0,0
963,8,JAN,0.0,0,1.0,1
964,8,JAX,0.0,0,2.0,3
965,8,JFK,1.0,0,3.0,2
966,8,LAS,0.0,0,2.0,1
967,8,LAX,0.0,0,0.0,1
968,8,LBB,0.0,0,2.0,3
969,8,LEX,0.0,0,0.0,0
970,8,LGA,1.0,0,2.0,3
971,8,LIT,0.0,0,0.0,2
972,8,LNK,0.0,0,2.0,2
973,8,LWB,0.0,0,0.0,0
974,8,MCO,1.0,0,2.0,2
975,8,MDW,1.0,0,1.0,3
976,8,MEM,0.0,0,2.0,2
977,8,MFE,0.0,0,1.0,0
978,8,MKE,1.0,0,2.0,3
979,8,MSP,1.0,0,3.0,2
980,8,MSY,1.0,0,0.0,2
981,8,MYR,0.0,0,0.0,0
982,8,OAK,0.0,0,2.0,1
983,8,OGG,0.0,0,2.0,2
984,8,OKC,1.0,0,1.0,2
985,8,OMA,0.0,0,2.0,3
986,8,ONT,0.0,0,1.0,2
987,8,ORD,1.0,0,1.0,2
988,8,PBI,0.0,0,1.0,2
989,8,PDX,0.0,0,0.0,2
990,8,PHL,0.0,0,0.0,0
991,8,PHX,0.0,0,0.0,1
992,8,PIT,0.0,0,1.0,2
993,8,PSP,0.0,0,0.0,0
994,8,PVD,0.0,0,1.0,1
995,8,RDU,1.0,0,1.0,2
996,8,RNO,0.0,0,2.0,1
997,8,RSW,0.0,0,2.0,0
998,8,SAN,0.0,0,0.0,1
999,8,SAT,0.0,0,1.0,2
1000,8,SAV,0.0,0,0.0,1
1001,8,SCK,0.0,0,0.0,0
1002,8,SDF,0.0,0,1.0,0
1003,8,SEA,0.0,0,0.0,2
1004,8,SFO,0.0,0,2.0,1
1005,8,SJC,0.0,0,0.0,2
1006,8,SJT,0.0,0,1.0,0
1007,8,SLC,0.0,0,2.0,1
1008,8,SMF,0.0,0,0.0,0
1009,8,STL,0.0,0,1.0,1
1010,8,SYR,0.0,0,0.0,3
1011,8,TOL,0.0,0,0.0,1
1012,8,TPA,1.0,0,1.0,2
1013,8,TUS,0.0,0,0.0,0
1014,8,XNA,0.0,0,0.0,0
1015,9,ABQ,0.0,0,2.0,1
1016,9,AMA,1.0,0,3.0,3
1017,9,ANC,1.0,0,0.0,2
1018,9,ATL,0.0,0,1.0,1
1019,9,AUS,0.0,0,0.0,1
1020,9,AVL,0.0,0,0.0,2
1021,9,BDL,0.0,0,0.0,3
1022,9,BHM,0.0,0,0.0,1
1023,9,BIS,0.0,0,0.0,0
1024,9,BNA,1.0,0,0.0,2
1025,9,BOI,0.0,0,0.0,0
1026,9,BOS,0.0,0,0.0,2
1027,9,BUF,0.0,0,1.0,2
1028,9,BUR,0.0,0,0.0,0
1029,9,BWI,0.0,0,0.0,2
1030,9,CAE,0.0,0,0.0,2
1031,9,CAK,0.0,0,1.0,1
1032,9,CHO,0.0,0,0.0,0
1033,9,CID,1.0,0,0.0,0
1034,9,CLE,0.0,0,0.0,3
1035,9,CLT,1.0,0,1.0,2
1036,9,CVG,0.0,0,0.0,2
1037,9,DAL,0.0,0,2.0,0
1038,9,DAY,0.0,0,0.0,1
1039,9,DCA,0.0,0,0.0,2
1040,9,DEN,0.0,0,0.0,1
1041,9,DFW,1.0,0,1.0,2
1042,9,DHN,0.0,0,0.0,0
1043,9,DLH,1.0,0,3.0,2
1044,9,DTW,0.0,0,2.0,3
1045,9,ELP,0.0,0,0.0,1
1046,9,EVV,0.0,0,0.0,0
1047,9,EWR,0.0,0,3.0,1
1048,9,FLL,0.0,0,1.0,2
1049,9,GEG,0.0,0,0.0,1
1050,9,GFK,0.0,0,0.0,1
1051,9,GRB,0.0,0,1.0,1
1052,9,GRR,0.0,0,3.0,3
1053,9,GSP,0.0,0,0.0,0
1054,9,HNL,1.0,0,0.0,2
1055,9,HOU,0.0,0,2.0,1
1056,9,IAD,1.0,0,0.0,2
1057,9,IAH,1.0,0,1.0,3
1058,9,ILM,0.0,0,0.0,0
1059,9,IND,0.0,0,0.0,0
1060,9,JAX,1.0,0,3.0,2
1061,9,JFK,0.0,0,3.0,2
1062,9,LAS,0.0,0,2.0,0
1063,9,LAX,0.0,0,0.0,1
1064,9,LBB,0.0,0,0.0,1
1065,9,LGA,0.0,0,3.0,3
1066,9,LIH,0.0,0,1.0,1
1067,9,MCI,0.0,0,0.0,1
1068,9,MCO,0.0,0,1.0,1
1069,9,MDT,0.0,0,0.0,2
1070,9,MDW,1.0,0,2.0,3
1071,9,MFR,0.0,0,0.0,0
1072,9,MKE,1.0,0,2.0,3
1073,9,MSN,0.0,0,0.0,1
1074,9,MSP,1.0,0,1.0,2
1075,9,MSY,0.0,0,0.0,0
1076,9,MYR,0.0,0,0.0,0
1077,9,OAJ,0.0,0,0.0,0
1078,9,OAK,0.0,0,3.0,1
1079,9,OGG,0.0,0,3.0,1
1080,9,OKC,0.0,0,2.0,2
1081,9,ORD,1.0,0,2.0,2
1082,9,ORF,0.0,0,2.0,2
1083,9,PDX,0.0,0,0.0,0
1084,9,PHX,0.0,0,0.0,0
1085,9,PIT,0.0,0,0.0,1
1086,9,PSC,0.0,0,0.0,0
1087,9,PSP,0.0,0,0.0,0
1088,9,PVD,0.0,0,0.0,1
1089,9,PWM,1.0,0,2.0,3
1090,9,RDU,1.0,0,1.0,2
1091,9,ROC,1.0,0,3.0,2
1092,9,RSW,0.0,0,2.0,0
1093,9,SAN,0.0,0,0.0,1
1094,9,SBP,0.0,0,0.0,0
1095,9,SCE,0.0,0,0.0,0
1096,9,SDF,0.0,0,1.0,0
1097,9,SEA,0.0,0,0.0,2
1098,9,SFO,0.0,0,2.0,0
1099,9,SHV,0.0,0,0.0,0
1100,9,SJC,0.0,0,0.0,0
1101,9,SLC,0.0,0,1.0,0
1102,9,SMF,0.0,0,0.0,0
1103,9,SNA,0.0,0,0.0,0
1104,9,STL,0.0,0,1.0,1
1105,9,TPA,1.0,0,1.0,2
1106,9,TUS,0.0,0,3.0,0
1107,9,TYS,0.0,0,0.0,1
1108,9,XNA,1.0,0,2.0,0
1109,10,ABQ,0.0,0,2.0,2
1110,10,ATL,1.0,0,1.0,2
1111,10,AUS,1.0,0,0.0,1
1112,10,AZA,0.0,0,0.0,0
1113,10,BDL,0.0,0,0.0,3
1114,10,BFL,0.0,0,0.0,0
1115,10,BIS,0.0,0,2.0,3
1116,10,BMI,0.0,0,0.0,2
1117,10,BNA,1.0,0,3.0,3
1118,10,BOI,0.0,0,0.0,3
1119,10,BOS,1.0,0,2.0,2
1120,10,BRO,0.0,0,0.0,3
1121,10,BWI,0.0,0,0.0,2
1122,10,BZN,0.0,0,2.0,1
1123,10,CHO,0.0,0,0.0,0
1124,10,CHS,1.0,0,0.0,2
1125,10,CLE,0.0,0,3.0,3
1126,10,CLT,1.0,0,1.0,2
1127,10,CMH,0.0,0,2.0,3
1128,10,CVG,0.0,0,0.0,1
1129,10,DAL,0.0,0,1.0,3
1130,10,DCA,0.0,0,0.0,1
1131,10,DEN,0.0,1,3.0,1
1132,10,DFW,1.0,0,2.0,2
1133,10,DTW,1.0,0,0.0,3
1134,10,ERI,0.0,0,2.0,3
1135,10,EWR,0.0,0,3.0,1
1136,10,EYW,0.0,0,0.0,0
1137,10,FCA,0.0,0,3.0,2
1138,10,FLL,0.0,0,1.0,1
1139,10,GCK,0.0,0,0.0,0
1140,10,GEG,1.0,2,3.0,2
1141,10,GSO,0.0,0,0.0,3
1142,10,GSP,0.0,0,0.0,1
1143,10,HNL,1.0,0,3.0,3
1144,10,HOU,0.0,0,2.0,1
1145,10,IAD,0.0,0,0.0,0
1146,10,IAH,1.0,0,1.0,2
1147,10,IND,0.0,0,0.0,3
1148,10,JAN,1.0,0,0.0,3
1149,10,JAX,0.0,0,1.0,3
1150,10,JFK,1.0,0,3.0,2
1151,10,JMS,0.0,0,2.0,2
1152,10,KOA,0.0,0,0.0,0
1153,10,LAS,0.0,0,3.0,0
1154,10,LAX,0.0,0,0.0,1
1155,10,LBB,1.0,0,3.0,1
1156,10,LBF,0.0,0,3.0,1
1157,10,LEX,1.0,0,3.0,3
1158,10,LGA,1.0,0,3.0,3
1159,10,MCI,1.0,1,3.0,3
1160,10,MCO,0.0,0,1.0,1
1161,10,MDW,1.0,0,3.0,3
1162,10,MFR,0.0,0,0.0,0
1163,10,MIA,0.0,0,1.0,1
1164,10,MKE,0.0,0,0.0,1
1165,10,MLI,0.0,0,0.0,1
1166,10,MSN,1.0,2,0.0,2
1167,10,MSP,1.0,0,2.0,2
1168,10,OAK,0.0,0,0.0,0
1169,10,OKC,1.0,0,3.0,3
1170,10,OMA,0.0,0,0.0,0
1171,10,ONT,0.0,0,0.0,0
1172,10,ORD,1.0,1,2.0,2
1173,10,PBI,0.0,0,1.0,2
1174,10,PDX,1.0,0,0.0,2
1175,10,PHL,0.0,0,1.0,1
1176,10,PHX,1.0,0,1.0,2
1177,10,PIT,1.0,0,2.0,3
1178,10,RAP,1.0,0,3.0,2
1179,10,RDM,0.0,0,0.0,0
1180,10,RDU,1.0,0,0.0,2
1181,10,RIC,0.0,0,0.0,3
1182,10,RNO,0.0,0,1.0,0
1183,10,SAV,0.0,0,0.0,0
1184,10,SEA,1.0,0,1.0,2
1185,10,SFO,0.0,0,0.0,1
1186,10,SJC,0.0,0,0.0,1
1187,10,SLC,0.0,1,2.0,2
1188,10,SMF,0.0,0,3.0,0
1189,10,SNA,0.0,0,0.0,2
1190,10,SPI,0.0,0,0.0,1
1191,10,STL,1.0,0,1.0,2
1192,10,SUN,0.0,0,0.0,0
1193,10,SWF,0.0,0,0.0,1
1194,10,TPA,1.0,0,1.0,1
1195,10,TTN,0.0,0,0.0,2
1196,10,VPS,0.0,0,1.0,0
1197,11,ALB,1.0,1,1.0,3
1198,11,ATL,1.0,0,1.0,2
1199,11,ATW,0.0,0,1.0,3
1200,11,AUS,0.0,0,1.0,1
1201,11,AZA,0.0,0,0.0,0
1202,11,BDL,0.0,0,0.0,3
1203,11,BHM,1.0,0,0.0,3
1204,11,BIS,0.0,0,0.0,3
1205,11,BNA,1.0,0,2.0,0
1206,11,BOS,1.0,0,3.0,2
1207,11,BQK,1.0,0,0.0,3
1208,11,BUF,1.0,1,2.0,3
1209,11,BUR,0.0,0,0.0,0
1210,11,BWI,1.0,0,0.0,2
1211,11,CHA,0.0,0,1.0,2
1212,11,CHS,0.0,0,0.0,1
1213,11,CID,0.0,0,0.0,0
1214,11,CLT,1.0,0,1.0,2
1215,11,CMH,0.0,0,1.0,3
1216,11,DAB,1.0,0,2.0,3
1217,11,DAL,0.0,0,1.0,3
1218,11,DCA,1.0,0,3.0,2
1219,11,DEN,0.0,1,3.0,1
1220,11,DFW,0.0,0,2.0,2
1221,11,DTW,0.0,0,0.0,3
1222,11,ELP,0.0,0,0.0,0
1223,11,EUG,0.0,0,0.0,1
1224,11,EWR,0.0,2,3.0,3
1225,11,FWA,1.0,0,3.0,3
1226,11,GRK,0.0,0,0.0,0
1227,11,GRR,0.0,0,1.0,3
1228,11,GSO,0.0,0,0.0,1
1229,11,HOU,0.0,0,3.0,3
1230,11,HSV,1.0,0,0.0,3
1231,11,IAD,0.0,1,1.0,2
1232,11,IAH,0.0,0,1.0,3
1233,11,ICT,0.0,0,0.0,1
1234,11,IND,0.0,0,3.0,3
1235,11,ITO,0.0,0,0.0,0
1236,11,JAX,0.0,0,1.0,2
1237,11,JFK,1.0,1,3.0,2
1238,11,KOA,0.0,0,0.0,0
1239,11,LAS,0.0,0,3.0,1
1240,11,LAX,0.0,0,2.0,1
1241,11,LGA,0.0,0,3.0,3
1242,11,MAF,0.0,0,2.0,2
1243,11,MCO,1.0,0,0.0,0
1244,11,MDW,0.0,0,3.0,3
1245,11,MIA,0.0,0,1.0,2
1246,11,MKE,0.0,1,2.0,3
1247,11,MSP,0.0,0,1.0,1
1248,11,MSY,1.0,0,3.0,3
1249,11,OAJ,1.0,0,1.0,2
1250,11,OAK,0.0,0,0.0,2
1251,11,OGG,0.0,0,0.0,0
1252,11,OKC,0.0,0,1.0,0
1253,11,OMA,0.0,0,3.0,3
1254,11,ORD,0.0,1,2.0,3
1255,11,ORF,0.0,0,0.0,0
1256,11,PHL,1.0,0,2.0,1
1257,11,PHX,0.0,0,1.0,1
1258,11,PIE,0.0,0,0.0,1
1259,11,PIT,0.0,1,3.0,3
1260,11,PNS,1.0,0,0.0,0
1261,11,PSC,1.0,0,1.0,1
1262,11,PSP,0.0,0,0.0,0
1263,11,PVD,1.0,0,3.0,3
1264,11,RDM,0.0,0,0.0,0
1265,11,RDU,1.0,0,1.0,2
1266,11,RIC,0.0,0,0.0,0
1267,11,RNO,0.0,0,0.0,2
1268,11,ROA,0.0,0,0.0,1
1269,11,RSW,0.0,0,0.0,1
1270,11,SAN,0.0,0,1.0,1
1271,11,SAV,0.0,0,1.0,3
1272,11,SBA,0.0,0,0.0,0
1273,11,SCC,0.0,1,3.0,3
1274,11,SCK,0.0,0,0.0,0
1275,11,SDF,0.0,0,0.0,3
1276,11,SEA,0.0,0,1.0,3
1277,11,SFB,0.0,0,0.0,2
1278,11,SFO,0.0,0,3.0,3
1279,11,SJC,0.0,0,0.0,0
1280,11,SLC,0.0,1,0.0,1
1281,11,SMF,0.0,0,0.0,0
1282,11,SNA,0.0,0,0.0,0
1283,11,TLH,0.0,0,0.0,1
1284,11,TPA,0.0,0,3.0,3
1285,11,TUL,1.0,0,3.0,1
1286,11,TUS,1.0,0,0.0,0
1287,11,TYS,0.0,0,0.0,3
1288,12,ABQ,0.0,0,2.0,1
1289,12,ACT,0.0,0,0.0,0
1290,12,ALB,0.0,0,0.0,1
1291,12,ANC,0.0,0,0.0,1
1292,12,ATL,1.0,0,2.0,3
1293,12,AUS,0.0,0,1.0,1
1294,12,AZA,0.0,0,1.0,0
1295,12,BDL,1.0,0,0.0,3
1296,12,BNA,1.0,0,3.0,2
1297,12,BOI,0.0,0,2.0,1
1298,12,BOS,1.0,0,3.0,2
1299,12,BRO,0.0,0,0.0,0
1300,12,BTR,0.0,0,0.0,3
1301,12,BTV,0.0,0,1.0,1
1302,12,BUR,0.0,0,0.0,0
1303,12,BWI,0.0,0,0.0,2
1304,12,CAK,0.0,0,0.0,2
1305,12,CHA,0.0,0,1.0,2
1306,12,CHS,0.0,0,2.0,0
1307,12,CKB,0.0,0,2.0,3
1308,12,CLE,1.0,1,2.0,3
1309,12,CLT,1.0,1,1.0,2
1310,12,CMH,0.0,0,3.0,1
1311,12,CVG,0.0,0,0.0,3
1312,12,DAL,1.0,0,3.0,2
1313,12,DAY,0.0,1,1.0,3
1314,12,DCA,0.0,0,0.0,3
1315,12,DEN,0.0,1,3.0,1
1316,12,DFW,0.0,0,2.0,2
1317,12,DSM,0.0,0,0.0,3
1318,12,DTW,1.0,0,2.0,2
1319,12,EUG,0.0,0,0.0,3
1320,12,EWR,0.0,0,3.0,2
1321,12,EYW,0.0,0,2.0,2
1322,12,FAR,0.0,0,3.0,1
1323,12,FAT,0.0,0,0.0,0
1324,12,FLL,1.0,0,3.0,1
1325,12,FSD,0.0,1,0.0,2
1326,12,GEG,0.0,0,3.0,3
1327,12,GSO,0.0,0,0.0,0
1328,12,HNL,1.0,0,1.0,3
1329,12,HOU,0.0,0,0.0,2
1330,12,HPN,1.0,0,3.0,2
1331,12,HSV,1.0,0,1.0,3
1332,12,IAD,1.0,0,0.0,3
1333,12,IAH,1.0,0,2.0,2
1334,12,ICT,0.0,0,0.0,0
1335,12,IND,0.0,0,3.0,0
1336,12,JAN,1.0,0,2.0,2
1337,12,JAX,0.0,0,0.0,3
1338,12,JFK,1.0,1,3.0,3
1339,12,JNU,0.0,1,0.0,3
1340,12,KOA,0.0,0,0.0,1
1341,12,LAS,0.0,0,1.0,1
1342,12,LAX,0.0,0,1.0,1
1343,12,LBB,0.0,0,0.0,3
1344,12,LGA,0.0,0,3.0,2
1345,12,LGB,0.0,0,0.0,0
1346,12,LIH,0.0,0,0.0,1
1347,12,MCO,0.0,0,1.0,1
1348,12,MDW,0.0,0,3.0,3
1349,12,MFR,1.0,0,3.0,3
1350,12,MOB,0.0,0,0.0,3
1351,12,MSN,0.0,1,1.0,3
1352,12,MSO,0.0,0,0.0,1
1353,12,MSP,0.0,1,1.0,3
1354,12,OAK,1.0,0,3.0,3
1355,12,OGG,0.0,0,3.0,0
1356,12,OMA,0.0,1,1.0,2
1357,12,ORD,0.0,1,2.0,3
1358,12,ORF,1.0,0,0.0,2
1359,12,PBI,0.0,0,2.0,3
1360,12,PDX,1.0,0,2.0,3
1361,12,PHL,1.0,0,2.0,3
1362,12,PHX,0.0,0,0.0,0
1363,12,PIE,0.0,0,1.0,3
1364,12,PIT,1.0,0,2.0,3
1365,12,PNS,0.0,0,0.0,0
1366,12,RAP,1.0,2,3.0,3
1367,12,RDD,0.0,0,0.0,1
1368,12,RDM,0.0,0,0.0,3
1369,12,RDU,1.0,1,0.0,2
1370,12,RIC,1.0,0,0.0,3
1371,12,RSW,0.0,0,3.0,2
1372,12,SAN,0.0,0,1.0,3
1373,12,SAT,0.0,0,0.0,3
1374,12,SAV,1.0,0,2.0,3
1375,12,SEA,1.0,0,2.0,3
1376,12,SFO,1.0,0,2.0,1
1377,12,SHD,0.0,0,2.0,1
1378,12,SJC,0.0,0,1.0,2
1379,12,SLC,0.0,1,0.0,3
1380,12,SMF,1.0,0,0.0,1
1381,12,SNA,0.0,0,0.0,0
1382,12,TPA,0.0,0,3.0,2
1383,12,TUS,0.0,0,1.0,0
1384,12,XNA,0.0,0,2.0,0
1385,12,YKM,0.0,0,0.0,3
